,FX_MXN,FX_SGD,FX_ZAR,FX_INR,FX_BRL,FX_TRY
1996-03-18 00:00:00,0.00473176063075,0.000153003152496,-0.000243058886845,-0.0125077593007,,
1996-03-19 00:00:00,0.00626427836213,-0.000515692549607,0.00178582639206,-0.00924392921737,,
1996-03-20 00:00:00,3.01942002867e-06,-0.00341432021835,0.00013072988049,-0.00240507841412,,
1996-03-21 00:00:00,-0.0025783766126,0.000979205990844,0.00421985791612,0.0148279256746,,
1996-03-22 00:00:00,8.69941556103e-06,0.000483378344554,-0.00191648455377,0.00622444524403,,
1996-03-25 00:00:00,0.00526477141474,0.00166044602813,-0.0025022622327,0.0137693256926,,
1996-03-26 00:00:00,0.00142491256507,0.000256896636156,-0.00154042634852,0.00550608420765,,
1996-03-27 00:00:00,0.00120698948559,-0.00244448089027,-0.00998381254168,-0.00985826244107,,
1996-03-28 00:00:00,-9.56719895718e-05,0.000567989701555,-0.00512794974335,0.00769361142,,
1996-03-29 00:00:00,0.00220212604751,0.000886674263212,0.00676258861983,-0.00111785930008,,
1996-04-01 00:00:00,0.0056742647439,0.000301493176552,-0.0052195609031,0.00251666031382,,
1996-04-02 00:00:00,0.000946355198541,0.000907782306791,-0.00164771237225,0.00329539641411,,
1996-04-03 00:00:00,0.0028266203518,0.000105729971131,-0.0242704617895,-0.00556489705071,,
1996-04-04 00:00:00,-0.00228125408946,0.000691602836371,-0.000826124572806,0.00176015386012,,
1996-04-05 00:00:00,0.00160071128804,-0.000739562011474,0.00330212695302,-0.000439501906939,,
1996-04-08 00:00:00,-0.00203376276624,-0.000652494684987,0.00320872522155,0.00161390327178,,
1996-04-09 00:00:00,0.00372143493105,-0.00152341215841,-0.0147931797379,0.000291622113288,,
1996-04-10 00:00:00,0.00808630109776,-0.00151966220171,-0.0063238601771,0.000291622113288,,
1996-04-11 00:00:00,-0.000200230216302,0.000964713403224,0.00808599299925,-0.00263327406939,,
1996-04-12 00:00:00,0.00100165740455,-0.00236838420911,0.00206652151913,0.00175615551441,,
1996-04-15 00:00:00,0.00528689010854,-0.000998603861266,-0.0164462037104,0.000290120052144,,
1996-04-16 00:00:00,0.00896515417893,0.000966716461876,-0.00152041401331,-0.00116937673077,,
1996-04-17 00:00:00,0.000328868001501,0.000755230388531,-0.00151705171844,0.00087757872544,,
1996-04-18 00:00:00,-0.00173119051626,0.000473983653976,-0.00445005160183,0.00573355331735,,
1996-04-19 00:00:00,0.00460505943638,-9.38444265001e-05,-0.00384327107625,-0.00511773322232,,
1996-04-22 00:00:00,0.00763965512877,-0.00099051260385,0.00371587930909,0.000880075405278,,
1996-04-23 00:00:00,-0.0049772451345,0.000474120022376,0.00438948494206,0.00102514664012,,
1996-04-24 00:00:00,-0.0015309963109,-0.000870491114379,-0.00549129501791,0.00102557057305,,
1996-04-25 00:00:00,0.00930385745955,0.000832688783375,-0.0376743613624,-0.00262716151695,,
1996-04-26 00:00:00,-0.00202339444083,0.000835302842445,0.00254816740768,0.00175586209837,,
1996-04-29 00:00:00,-0.00481277870004,0.000730020533209,0.0140468384928,0.00146574127515,,
1996-04-30 00:00:00,-0.000523736846653,-0.000229051213031,0.00954155867264,-0.0161143223672,,
1996-05-01 00:00:00,0.00744131771724,-0.000229030976596,-0.00144749845009,0.00318016381025,,
1996-05-02 00:00:00,-0.00821131792191,0.000196029228691,-0.00943758841568,0.0017111436735,,
1996-05-03 00:00:00,0.000293764165752,0.00212132644585,-0.00426671812565,0.00171312517927,,
1996-05-06 00:00:00,-0.00476906585197,-0.00097783190201,-0.00197678815231,0.0022471626054,,
1996-05-07 00:00:00,0.00222670384244,-0.000303955516559,0.00370572195948,0.000265584885616,,
1996-05-08 00:00:00,0.00625033012043,-0.000805361330461,-0.017064774775,-0.00118195541094,,
1996-05-09 00:00:00,0.000599746537209,5.20307923491e-05,-0.00748785866956,-0.00976579702872,,
1996-05-10 00:00:00,0.00462980069427,-0.00044600215286,0.0317983691418,-0.00543384739539,,
1996-05-13 00:00:00,0.00179789911109,-0.000264934208038,-0.000278620688466,-0.000626290661007,,
1996-05-14 00:00:00,0.0070859263558,-0.00164776741086,0.0112809591105,0.00887649930995,,
1996-05-15 00:00:00,-0.00377311902353,-0.000437836881309,0.000868063813446,0.00603958095649,,
1996-05-16 00:00:00,0.00331388096256,-0.00043792766589,-0.00831935414512,-0.00117537284194,,
1996-05-17 00:00:00,0.00325266292681,0.000625311039764,0.0090058535165,-0.00403965341839,,
1996-05-20 00:00:00,2.22257953397e-05,-0.00131949036766,0.000388620363868,0.00223465911725,,
1996-05-21 00:00:00,0.00325405259144,-0.000301331831792,-0.00141006905466,-0.00260057108925,,
1996-05-22 00:00:00,0.00203812091729,0.00047593750334,-0.00484859818198,0.000265584885616,,
1996-05-23 00:00:00,0.0011136755094,-0.000796126954322,-0.00254193942135,-0.00116527989229,,
1996-05-24 00:00:00,-0.00240128402284,-0.000652056365626,0.000891723897507,-0.00400877328444,,
1996-05-27 00:00:00,0.00191806987431,-0.000254519112225,0.000955715021214,0.000797405564862,,
1996-05-28 00:00:00,0.00416525534196,-0.0019938608204,-0.00707861070101,-0.00158329583915,,
1996-05-29 00:00:00,-0.00341266333265,0.00069414659608,0.00259974320524,0.00211821558704,,
1996-05-30 00:00:00,-0.00351106458495,0.00105632775996,0.00260484897862,0.00197829868347,,
1996-05-31 00:00:00,0.00349119369645,0.00034746207555,0.00375978618571,0.000551191307678,,
1996-06-03 00:00:00,-0.00526728230333,0.00094965896038,0.0032538789687,0.00380329393456,,
1996-06-04 00:00:00,0.00665280874578,-0.000438795209794,-0.00539831148673,0.000981498930033,,
1996-06-05 00:00:00,-0.00323345845499,-0.000791573599285,0.00134774970602,0.00170023047055,,
1996-06-06 00:00:00,-0.0057459828642,0.000132621865474,0.00422411168227,0.00133105063779,,
1996-06-07 00:00:00,-0.00160706418591,6.37593026289e-05,-0.00209260638868,0.000553078932613,,
1996-06-10 00:00:00,0.00456385998257,-0.000455897788627,0.00323782273723,0.00079317341769,,
1996-06-11 00:00:00,-0.017355999673,0.000133435651668,0.00111763964197,-0.00117079504829,,
